DS,Y
2024-03-02T00:10:25.486621,6
2024-03-02T00:25:41.052067,6
2024-03-02T00:40:58.045502,6
2024-03-02T00:56:13.824967,6
2024-03-02T01:11:31.671624,6
2024-03-02T01:26:46.602122,2
2024-03-02T01:42:02.519792,2
2024-03-02T01:57:18.039571,2
2024-03-02T02:12:33.596376,2
2024-03-02T02:27:49.779504,2
2024-03-02T02:43:05.614905,2
2024-03-02T02:58:21.554353,2
2024-03-02T03:13:37.286523,2
2024-03-02T03:28:52.595444,2
2024-03-02T03:44:08.908654,2
2024-03-02T03:59:24.526522,2
2024-03-02T04:14:40.641002,2
2024-03-02T04:29:56.487234,2
2024-03-02T04:45:12.310198,2
2024-03-02T05:00:30.493821,2
2024-03-02T05:15:46.208145,2
2024-03-02T05:31:02.356163,3
2024-03-02T05:46:21.835752,3
2024-03-02T06:01:38.582011,3
2024-03-02T06:16:55.312403,3
2024-03-02T06:32:11.016505,3
2024-03-02T06:47:27.779862,3
2024-03-02T07:02:44.48253,3
2024-03-02T07:18:00.343745,4
2024-03-02T07:33:17.574057,5
2024-03-02T07:48:35.647978,6
2024-03-02T08:03:53.390299,6
2024-03-02T08:19:10.117388,7
2024-03-02T08:34:27.463015,8
2024-03-02T08:49:45.27031,10
2024-03-02T09:05:03.103498,12
2024-03-02T09:20:19.887928,14
2024-03-02T09:35:36.824839,15
2024-03-02T09:50:54.521496,15
2024-03-02T10:06:12.293093,16
2024-03-02T10:21:29.74244,17
2024-03-02T10:36:45.520584,18
2024-03-02T10:52:01.81468,19
2024-03-02T11:07:19.159089,19
2024-03-02T11:22:36.259854,19
2024-03-02T11:37:52.444609,20
2024-03-02T11:53:08.746606,22
2024-03-02T12:08:24.905273,25
2024-03-02T12:23:40.92154,24
2024-03-02T12:38:56.944062,25
2024-03-02T12:54:13.247093,27
2024-03-02T13:09:31.179701,25
2024-03-02T13:24:47.466961,24
2024-03-02T13:40:03.587159,25
2024-03-02T13:55:19.70757,24
2024-03-02T14:10:36.388904,23
2024-03-02T14:25:52.386536,21
2024-03-02T14:41:08.319401,22
2024-03-02T14:56:25.044571,23
2024-03-02T15:11:41.55557,22
2024-03-02T15:26:57.261915,20
2024-03-02T15:42:13.942853,18
2024-03-02T15:57:31.740399,15
2024-03-02T16:12:47.338437,14
2024-03-02T16:28:03.610144,12
2024-03-02T16:43:20.274342,13
2024-03-02T16:58:36.464413,11
2024-03-02T17:13:52.364248,10
2024-03-02T17:29:09.036565,9
2024-03-02T17:44:24.900186,9
2024-03-02T17:59:42.318205,7
2024-03-02T18:14:58.467718,7
2024-03-02T18:30:15.070529,6
2024-03-02T18:45:32.287451,6
2024-03-02T19:00:49.480088,6
2024-03-02T19:16:06.431299,5
2024-03-02T19:31:22.898005,5
2024-03-02T19:46:39.890942,5
2024-03-02T20:01:56.644979,5
2024-03-02T20:17:12.990822,5
2024-03-02T20:32:30.036823,5
2024-03-02T20:47:46.68517,5
2024-03-02T21:03:03.60328,5
2024-03-02T21:18:20.90885,5
2024-03-02T21:33:38.966759,5
2024-03-02T21:48:55.222273,5
2024-03-02T22:04:11.785002,5
2024-03-02T22:19:28.519661,5
2024-03-02T22:34:46.396413,5
2024-03-02T22:50:03.626473,5
2024-03-02T23:05:20.648485,5
2024-03-02T23:20:38.693868,5
2024-03-02T23:35:55.244678,5
2024-03-02T23:51:11.928716,5
2024-03-03T00:06:28.458131,5
2024-03-03T00:21:44.595821,5
2024-03-03T00:37:01.539449,5
2024-03-03T00:52:18.248643,5
2024-03-03T01:07:37.18397,5
2024-03-03T01:22:53.381497,2
2024-03-03T01:38:09.773339,2
2024-03-03T01:53:24.934642,2
2024-03-03T02:08:41.300517,2
2024-03-03T02:23:57.067527,2
2024-03-03T02:39:12.89547,2
2024-03-03T02:54:28.760641,2
2024-03-03T03:09:44.494434,2
2024-03-03T03:25:00.944341,2
2024-03-03T03:40:16.732269,2
2024-03-03T03:55:34.403357,2
2024-03-03T04:10:50.59772,2
2024-03-03T04:26:06.691656,2
2024-03-03T04:41:22.377268,2
2024-03-03T04:56:39.704562,3
2024-03-03T05:11:55.861111,3
2024-03-03T05:27:11.834744,4
2024-03-03T05:42:27.729604,5
2024-03-03T05:57:43.299343,5
2024-03-03T06:12:59.967334,7
2024-03-03T06:28:15.884535,7
2024-03-03T06:43:33.730693,9
2024-03-03T06:58:49.000824,11
2024-03-03T07:14:05.312546,12
2024-03-03T07:29:21.410366,16
2024-03-03T07:44:38.725526,20
2024-03-03T07:59:54.245258,22
2024-03-03T08:15:10.626846,24
2024-03-03T08:30:26.602012,32
2024-03-03T08:45:43.891249,36
2024-03-03T09:01:01.31996,39
2024-03-03T09:16:18.144392,45
2024-03-03T09:31:37.641962,48
2024-03-03T09:46:55.175009,54
2024-03-03T10:02:11.568647,57
2024-03-03T10:17:28.446367,59
2024-03-03T10:32:45.351214,61
2024-03-03T10:48:02.563451,65
2024-03-03T11:03:19.309368,71
2024-03-03T11:18:38.478808,69
2024-03-03T11:33:55.785354,68
2024-03-03T11:49:13.00322,66
2024-03-03T12:04:30.165157,66
2024-03-03T12:19:47.301462,65
2024-03-03T12:35:04.313886,63
2024-03-03T12:50:22.857855,60
2024-03-03T13:05:41.424366,57
2024-03-03T13:20:57.972066,55
2024-03-03T13:36:15.903632,49
2024-03-03T13:51:32.640188,45
2024-03-03T14:06:48.419575,38
2024-03-03T14:22:05.330144,34
2024-03-03T14:37:22.231686,27
2024-03-03T14:52:39.889403,25
2024-03-03T15:07:56.50833,20
2024-03-03T15:23:12.384698,14
2024-03-03T15:38:29.252053,11
2024-03-03T15:53:45.655221,8
2024-03-03T16:09:02.128202,7
2024-03-03T16:24:18.413731,6
2024-03-03T16:39:36.027358,4
2024-03-03T16:54:52.532223,2
2024-03-03T17:10:09.216333,0
2024-03-03T17:25:25.666143,0
2024-03-03T17:40:42.540875,0
2024-03-03T17:55:58.12552,0
2024-03-03T18:11:14.811785,0
2024-03-03T18:26:31.019425,0
2024-03-03T18:41:47.887785,0
2024-03-03T18:57:03.747381,0
2024-03-03T19:12:20.253478,0
2024-03-03T19:27:36.691396,0
2024-03-03T19:42:53.074779,0
2024-03-03T19:58:09.308192,0
2024-03-03T20:13:24.719784,0
2024-03-03T20:28:40.657196,0
2024-03-03T20:43:57.044376,0
2024-03-03T20:59:13.844424,0
2024-03-03T21:14:30.279822,0
2024-03-03T21:29:46.367309,0
2024-03-03T21:45:02.801496,0
2024-03-03T22:00:21.119971,0
2024-03-03T22:15:38.762869,0
2024-03-03T22:30:55.16445,0
2024-03-03T22:46:11.660478,0
2024-03-03T23:01:28.577231,0
2024-03-03T23:16:45.051941,0
2024-03-03T23:32:02.55509,0
2024-03-03T23:47:18.44055,0
2024-03-04T00:02:37.872208,0
2024-03-04T00:17:54.142857,0
2024-03-04T00:33:11.550412,0
2024-03-04T00:48:28.83266,0
2024-03-04T01:03:45.355391,0
2024-03-04T01:19:02.394256,2
2024-03-04T01:34:18.905055,2
2024-03-04T01:49:37.67748,2
2024-03-04T02:04:54.310171,2
2024-03-04T02:20:11.644087,2
2024-03-04T02:35:28.66147,2
2024-03-04T02:50:45.976598,2
2024-03-04T03:06:03.484467,2
2024-03-04T03:21:21.219438,2
2024-03-04T03:36:39.468306,2
2024-03-04T03:51:55.078692,2
2024-03-04T04:07:11.316347,2
2024-03-04T04:22:26.543325,2
2024-03-04T04:37:42.85599,2
2024-03-04T04:52:59.138999,2
2024-03-04T05:08:15.072885,2
2024-03-04T05:23:31.427441,1
2024-03-04T05:38:47.512527,1
2024-03-04T05:54:03.889957,1
2024-03-04T06:09:20.853818,1
2024-03-04T06:24:38.608774,1
2024-03-04T06:39:55.583954,1
2024-03-04T06:55:12.992388,2
2024-03-04T07:10:29.625585,2
2024-03-04T07:25:46.109836,3
2024-03-04T07:41:03.346922,5
2024-03-04T07:56:20.46362,6
2024-03-04T08:11:39.184088,10
2024-03-04T08:26:56.339772,11
2024-03-04T08:42:12.683936,13
2024-03-04T08:57:29.13184,14
2024-03-04T09:12:46.093283,15
2024-03-04T09:28:02.420874,15
2024-03-04T09:43:19.195636,15
2024-03-04T09:58:37.580331,15
2024-03-04T10:13:54.057739,14
2024-03-04T10:29:12.335412,14
2024-03-04T10:44:28.655217,12
2024-03-04T10:59:44.656748,13
2024-03-04T11:15:01.970918,12
2024-03-04T11:30:19.087509,14
2024-03-04T11:45:38.374962,10
2024-03-04T12:00:55.294586,11
2024-03-04T12:16:19.023133,9
2024-03-04T12:31:38.56058,10
2024-03-04T12:46:56.671034,9
2024-03-04T13:02:14.610613,7
2024-03-04T13:17:32.87854,7
2024-03-04T13:32:50.871276,6
2024-03-04T13:48:08.982809,6
2024-03-04T14:03:26.644961,6
2024-03-04T14:18:55.084701,6
2024-03-04T14:34:13.615746,5
2024-03-04T14:49:31.158925,5
2024-03-04T15:04:50.029442,5
2024-03-04T15:20:09.776524,5
2024-03-04T15:35:27.345434,5
2024-03-04T15:50:45.070318,5
2024-03-04T16:06:02.35739,4
2024-03-04T16:21:20.448238,5
2024-03-04T16:36:41.31921,5
2024-03-04T16:51:58.210071,5
2024-03-04T17:07:15.167176,5
2024-03-04T17:22:33.235645,5
2024-03-04T17:37:50.158101,5
2024-03-04T17:53:07.099245,5
2024-03-04T18:08:24.03845,4
2024-03-04T18:23:42.530529,4
2024-03-04T18:38:59.851404,4
2024-03-04T18:54:15.922104,4
2024-03-04T19:09:32.713305,4
2024-03-04T19:24:49.361267,2
2024-03-04T19:40:05.771812,2
2024-03-04T19:55:22.383798,2
2024-03-04T20:10:39.360714,2
2024-03-04T20:25:55.756233,2
2024-03-04T20:41:12.81331,2
2024-03-04T20:56:28.800448,2
2024-03-04T21:11:44.991322,2
2024-03-04T21:27:01.123657,2
2024-03-04T21:42:17.526864,2
2024-03-04T21:57:34.575956,2
2024-03-04T22:12:50.435024,2
2024-03-04T22:28:07.063448,2
2024-03-04T22:43:23.603242,2
2024-03-04T22:58:39.495456,2
2024-03-04T23:13:55.252997,2
2024-03-04T23:29:11.930574,2
2024-03-04T23:44:27.712794,2
2024-03-04T23:59:43.745709,2
2024-03-05T00:15:00.039235,2
2024-03-05T00:30:17.892124,2
2024-03-05T00:45:37.798738,2
2024-03-05T01:00:54.837641,2
2024-03-05T01:16:11.782954,2
2024-03-05T01:32:15.322455,2
2024-03-05T01:47:40.662177,2
2024-03-05T02:02:58.369007,2
2024-03-05T02:18:15.489146,2
2024-03-05T02:33:31.798345,2
2024-03-05T02:48:48.686993,2
2024-03-05T03:04:05.939359,2
2024-03-05T03:19:22.587229,2
2024-03-05T03:34:40.266017,2
2024-03-05T03:49:57.502771,2
2024-03-05T04:05:14.637059,2
2024-03-05T04:20:31.701828,2
2024-03-05T04:35:49.226792,2
2024-03-05T04:51:05.883093,2
2024-03-05T05:06:21.576589,2
2024-03-05T05:21:38.505277,2
2024-03-05T05:36:54.780807,2
2024-03-05T05:52:12.186936,2
2024-03-05T06:07:28.815939,2
2024-03-05T06:22:46.27054,2
2024-03-05T06:38:03.063857,2
2024-03-05T06:53:20.172222,2
2024-03-05T07:08:36.002657,3
2024-03-05T07:23:53.189043,3
2024-03-05T07:39:09.640102,4
2024-03-05T07:54:26.374066,4
2024-03-05T08:09:44.57352,4
2024-03-05T08:25:01.187163,4
2024-03-05T08:40:18.070678,4
2024-03-05T08:55:34.029271,4
2024-03-05T09:10:50.132134,4
2024-03-05T09:26:07.103765,4
2024-03-05T09:41:23.487956,4
2024-03-05T09:56:39.782612,4
2024-03-05T10:11:56.115113,4
2024-03-05T10:27:12.542594,4
2024-03-05T10:42:28.519054,5
2024-03-05T10:57:47.122083,5
2024-03-05T11:13:03.884763,5
2024-03-05T11:28:20.096463,7
2024-03-05T11:43:37.442484,5
2024-03-05T11:58:53.723,5
2024-03-05T12:14:09.451939,5
2024-03-05T12:29:25.651411,5
2024-03-05T12:44:44.004356,5
2024-03-05T13:00:00.433562,5
2024-03-05T13:15:17.468349,5
2024-03-05T13:30:35.157834,5
2024-03-05T13:45:52.144716,5
2024-03-05T14:01:10.048246,5
2024-03-05T14:16:27.877904,4
2024-03-05T14:31:45.602823,4
2024-03-05T14:47:02.704342,4
2024-03-05T15:02:20.917921,4
2024-03-05T15:17:38.758801,4
2024-03-05T15:32:57.779497,4
2024-03-05T15:48:15.597194,4
2024-03-05T16:03:33.427513,4
2024-03-05T16:18:52.020699,4
2024-03-05T16:34:09.627259,4
2024-03-05T16:49:26.727652,4
2024-03-05T17:04:44.172313,4
2024-03-05T17:20:01.827265,4
2024-03-05T17:35:20.709729,4
2024-03-05T17:50:38.638843,4
2024-03-05T18:05:58.282183,3
2024-03-05T18:21:15.957895,3
2024-03-05T18:36:33.228689,3
2024-03-05T18:51:51.494876,3
2024-03-05T19:07:07.573653,3
2024-03-05T19:22:24.405897,3
2024-03-05T19:37:40.604328,3
2024-03-05T19:52:57.214412,3
2024-03-05T20:08:13.431288,2
